series,Zipf frequency,Density
Original,3.739565943238731,0.0645507858459218
Original,3.756260434056761,0.06578378979789881
Original,3.7729549248747913,0.06705167793055267
Original,3.7896494156928213,0.06835407191607415
Original,3.8063439065108513,0.06969050157345569
Original,3.8230383973288813,0.07106041645012878
Original,3.8397328881469113,0.07246319777804801
Original,3.8564273789649413,0.07389817062551618
Original,3.8731218697829712,0.07536461606752967
Original,3.8898163606010017,0.07686178319969977
Original,3.9065108514190316,0.07838890082373047
Original,3.9232053422370616,0.07994518863592898
Original,3.9398998330550916,0.08152986775438932
Original,3.9565943238731216,0.08314217042546604
Original,3.9732888146911516,0.08478134875624202
Original,3.9899833055091816,0.08644668232724462
Original,4.006677796327212,0.08813748454909452
Original,4.023372287145242,0.08985310763856881
Original,4.040066777963272,0.09159294610409714
Original,4.056761268781302,0.0933564386484978
Original,4.073455759599332,0.0951430684179914
Original,4.090150250417362,0.09695236155151661
Original,4.106844741235392,0.09878388401306834
Original,4.123539232053422,0.1006372367220981
Original,4.140233722871452,0.10251204903258529
Original,4.156928213689482,0.1044079706496536
Original,4.173622704507513,0.1063246621128219
Original,4.190317195325543,0.1082617840161275
Original,4.207011686143573,0.11021898517632765
Original,4.223706176961603,0.11219588999986425
Original,4.240400667779633,0.11419208533585878
Original,4.257095158597663,0.11620710713462716
Original,4.273789649415693,0.11824042725767123
Original,4.290484140233723,0.12029144080432633
Original,4.307178631051753,0.12235945433109612
Original,4.323873121869783,0.12444367534098642
Original,4.3405676126878125,0.12654320341109845
Original,4.3572621035058425,0.1286570233068001
Original,4.3739565943238725,0.1307840003997076
Original,4.390651085141903,0.13292287866463498
Original,4.407345575959933,0.1350722814781124
Original,4.424040066777963,0.1372307153788865
Original,4.440734557595993,0.13939657688023196
Original,4.457429048414023,0.14156816234649663
Original,4.474123539232053,0.14374368086392927
Original,4.490818030050083,0.1459212699506411
Original,4.507512520868113,0.14809901386473825
Original,4.524207011686143,0.15027496418582267
Original,4.540901502504173,0.1524471622655306
Original,4.557595993322203,0.15461366307009927
Original,4.574290484140233,0.15677255987453786
Original,4.590984974958263,0.15892200921595218
Original,4.607679465776293,0.16106025547501637
Original,4.624373956594324,0.16318565443113714
Original,4.641068447412354,0.16529669512986542
Original,4.657762938230384,0.1673920194115678
Original,4.674457429048414,0.16947043847873106
Original,4.691151919866444,0.17153094592567808
Original,4.707846410684474,0.17357272671843768
Original,4.724540901502504,0.17559516169321146
Original,4.741235392320534,0.17759782723794254
Original,4.757929883138564,0.1795804899311074
Original,4.774624373956594,0.18154309603283864
Original,4.791318864774624,0.1834857558531858
Original,4.808013355592654,0.18540872315789605
Original,4.824707846410684,0.18731236991024086
Original,4.841402337228715,0.18919715678482446
Original,4.858096828046745,0.19106360002236064
Original,4.874791318864775,0.19291223531955826
Original,4.891485809682805,0.19474357956196148
Original,4.908180300500835,0.196558091306329
Original,4.924874791318865,0.19835613099980753
Original,4.941569282136895,0.20013792198270128
Original,4.958263772954925,0.20190351335764975
Original,4.974958263772955,0.20365274581831858
Original,4.991652754590985,0.20538522151389663
Original,5.0083472454090145,0.2071002789808383
Original,5.0250417362270445,0.2087969741001619
Original,5.0417362270450745,0.21047406793787102
Original,5.0584307178631045,0.21213002219883145
Original,5.075125208681135,0.2137630028728856
Original,5.091819699499165,0.2153708924788707
Original,5.108514190317195,0.21695131112100874
Original,5.125208681135225,0.21850164636705072
Original,5.141903171953255,0.22001909174337944
