series,Zipf frequency,Density
Original,4.808013355592654,0.23083888247842663
Original,4.824707846410684,0.23272617555272426
Original,4.841402337228715,0.23455114035494004
Original,4.858096828046745,0.23631285666416524
Original,4.874791318864775,0.23801047888430032
Original,4.891485809682805,0.2396432113899058
Original,4.908180300500835,0.24121028439085232
Original,4.924874791318865,0.24271093100318078
Original,4.941569282136895,0.2441443662035236
Original,4.958263772954925,0.24550976831971186
Original,4.974958263772955,0.24680626367117287
Original,4.991652754590985,0.24803291492007454
Original,5.0083472454090145,0.24918871362838999
Original,5.0250417362270445,0.2502725774385679
Original,5.0417362270450745,0.2512833522072474
Original,5.0584307178631045,0.25221981932430865
Original,5.075125208681135,0.253080708344894
Original,5.091819699499165,0.25386471495195434
Original,5.108514190317195,0.25457052415323284
Original,5.125208681135225,0.2551968385015555
Original,5.141903171953255,0.25574241101307665
Original,5.158597662771285,0.25620608234677833
Original,5.175292153589315,0.2565868217025423
Original,5.191986644407345,0.2568837707963121
Original,5.208681135225375,0.2570962901818086
Original,5.225375626043405,0.25722400711048093
Original,5.242070116861435,0.25726686405711674
Original,5.258764607679465,0.2572251669890924
Original,5.275459098497495,0.2570996324241769
Original,5.292153589315526,0.25689143230625466
Original,5.308848080133556,0.2566022357307522
Original,5.325542570951586,0.25623424657271066
Original,5.342237061769616,0.25579023611003104
Original,5.358931552587646,0.2552735697921568
Original,5.375626043405676,0.25468822737952107
Original,5.392320534223706,0.2540388157700809
Original,5.409015025041736,0.2533305739347879
Original,5.425709515859766,0.25256936950172126
Original,5.442404006677796,0.25176168665645804
Original,5.459098497495826,0.25091460516189606
Original,5.475792988313856,0.2500357704408683
Original,5.492487479131886,0.24913335480712662
Original,5.509181969949916,0.24821601007145838
Original,5.525876460767947,0.24729281188714958
Original,5.542570951585977,0.24637319633000293
Original,5.559265442404007,0.2454668893302257
Original,5.575959933222037,0.24458382968466394
Original,5.592654424040067,0.2437340864762478
Original,5.609348914858097,0.24292777181175867
Original,5.626043405676127,0.24217494985827176
Original,5.642737896494157,0.24148554321239518
Original,5.659432387312187,0.240869237674455
Original,5.6761268781302165,0.24033538652286182
Original,5.6928213689482465,0.23989291539195554
Original,5.7095158597662765,0.2395502288515612
Original,5.7262103505843065,0.23931511976848735
Original,5.742904841402337,0.2391946825012244
Original,5.759599332220367,0.23919523093999384
Original,5.776293823038397,0.2393222223564872
Original,5.792988313856427,0.23958018797213237
Original,5.809682804674457,0.23997267109135725
Original,5.826377295492487,0.24050217357781903
Original,5.843071786310517,0.24117011137732353
Original,5.859766277128547,0.24197677971123857
Original,5.876460767946577,0.24292132847856918
Original,5.893155258764607,0.2440017483132633
Original,5.909849749582637,0.2452148676453098
Original,5.926544240400667,0.24655636100947273
Original,5.943238731218697,0.24802076873369716
Original,5.959933222036727,0.24960152802011865
Original,5.976627712854758,0.2512910153057093
Original,5.993322203672788,0.2530805996567498
Original,6.010016694490818,0.25496070681344923
Original,6.026711185308848,0.25692089335866414
Original,6.043405676126878,0.2589499303407591
Original,6.060100166944908,0.26103589553702644
Original,6.076794657762938,0.26316627340438975
Original,6.093489148580968,0.2653280616316154
Original,6.110183639398998,0.2675078830858097
Original,6.126878130217028,0.26969210183965103
Original,6.143572621035058,0.2718669418785267
Original,6.160267111853088,0.27401860702267405
Original,6.176961602671118,0.2761334005614003
Original,6.193656093489149,0.2781978430881762
Original,6.210350584307179,0.2801987870483921
Original,6.227045075125209,0.2821235265673897
Original,6.243739565943239,0.2839599012151137
Original,6.260434056761269,0.28569639248440787
Original,6.277128547579299,0.2873222119104375
Original,6.293823038397329,0.28882737993550045
Original,6.310517529215359,0.2902027948222057
Original,6.327212020033389,0.29144029113279624
Original,6.3439065108514185,0.2925326875171962
Original,6.3606010016694485,0.29347382377960457
Original,6.3772954924874785,0.2942585874159611
Original,6.3939899833055085,0.2948829300245811
Original,6.4106844741235385,0.29534387418196323
Original,6.427378964941569,0.29563951153882606
Original,6.444073455759599,0.2957689930207542
Original,6.460767946577629,0.29573251210934137
Original,6.477462437395659,0.2955312822285382
Original,6.494156928213689,0.2951675092658739
Original,6.510851419031719,0.2946443602180719
Original,6.527545909849749,0.29396592886697853
Original,6.544240400667779,0.293137199267739
Original,6.560934891485809,0.29216400767159156
Original,6.577629382303839,0.29105300331725636
Original,6.594323873121869,0.28981160831544
Original,6.611018363939899,0.2884479766296783
Original,6.627712854757929,0.2869709519338119
Original,6.64440734557596,0.2853900239121034
Original,6.66110183639399,0.28371528237299937
Original,6.67779632721202,0.28195736838217844
Original,6.69449081803005,0.28012742149425807
Original,6.71118530884808,0.27823702208349943
Original,6.72787979966611,0.27629812774895224
Original,6.74457429048414,0.2743230028036642
Original,6.76126878130217,0.27232413995316557
Original,6.7779632721202,0.2703141734261996
Original,6.79465776293823,0.26830578303798747
Original,6.81135225375626,0.26631158893898066
Original,6.82804674457429,0.26434403712244503
Original,6.84474123539232,0.26241527612340165
Original,6.861435726210351,0.2605370257278842
Original,6.878130217028381,0.2587204389118575
Original,6.894824707846411,0.25697595862970607
Original,6.911519198664441,0.25531317145756377
Original,6.928213689482471,0.2537406604516249
Original,6.944908180300501,0.2522658598915503
Original,6.961602671118531,0.25089491482962184
Original,6.978297161936561,0.24963254854538175
Original,6.994991652754591,0.2484819411024436
Original,7.0116861435726205,0.24744462221109187
Original,7.0283806343906505,0.2465203815118614
Original,7.0450751252086805,0.2457071992097941
Original,7.0617696160267105,0.24500119970745102
Original,7.0784641068447405,0.244396630511927
Original,7.095158597662771,0.24388586823493374
Original,7.111853088480801,0.2434594529765298
Original,7.128547579298831,0.24310615179616832
Original,7.145242070116861,0.24281305134561315
Original,7.161936560934891,0.24256567908488283
Original,7.178631051752921,0.24234815184398917
Original,7.195325542570951,0.24214334984961428
Original,7.212020033388981,0.24193311372648585
Original,7.228714524207011,0.2416984614268826
Original,7.245409015025041,0.24141982155548392
Original,7.262103505843071,0.24107727915566743
Original,7.278797996661101,0.24065082971950227
Original,7.295492487479131,0.2401206369862602
Original,7.312186978297162,0.2394672900085687
Original,7.328881469115192,0.23867205499344438
Original,7.345575959933222,0.23771711756525082
Original,7.362270450751252,0.23658581134372916
Original,7.378964941569282,0.23526282907360369
Original,7.395659432387312,0.23373441297104286
Original,7.412353923205342,0.2319885214518435
Original,7.429048414023372,0.23001496996029872
Original,7.445742904841402,0.22780554420853408
Original,7.462437395659432,0.22535408474532276
Original,7.479131886477462,0.22265654238279856
Original,7.495826377295492,0.2197110046015514
Original,7.512520868113522,0.21651769361325812
Original,7.529215358931552,0.2130789372709637
Original,7.545909849749583,0.2093991144686881
Original,7.562604340567613,0.20548457705494794
Original,7.579298831385643,0.2013435505928451
Original,7.595993322203673,0.19698601652936898
Original,7.612687813021703,0.19242357848804195
Original,7.629382303839733,0.1876693154745508
Original,7.646076794657763,0.1827376247892868
Original,7.662771285475793,0.17764405738085043
Original,7.6794657762938225,0.17240514825909614
Original,7.6961602671118525,0.167038244425042
Original,7.7128547579298825,0.1615613325783998
Original,7.7295492487479125,0.15599286864220752
Original,7.7462437395659425,0.15035161090840563
Original,7.762938230383973,0.14465645836783064
Original,7.779632721202003,0.13892629555146646
Original,7.796327212020033,0.1331798449842006
Original,7.813021702838063,0.12743552814330436
Original,7.829716193656093,0.1217113356255373
Original,7.846410684474123,0.11602470706145608
Original,7.863105175292153,0.110392421174106
Original,7.879799666110183,0.10483049626106905
Original,7.896494156928213,0.09935410128218637
Original,7.913188647746243,0.09397747765725686
Original,7.929883138564273,0.08871387181529142
Original,7.946577629382303,0.083575478485615
Original,7.963272120200333,0.07857339467727859
Original,7.979966611018363,0.07371758425316305
