Layer index,PC1,PC2,Grid x,Grid y,Run index
3,0.046562332578695076,-0.1329985436978578,1,2,129
3,-0.06302993713611628,-0.06240261600778184,2,0,129
3,-0.021666361024379664,0.017581395310930822,2,1,129
3,0.17318952716591687,-0.2571486757127427,2,2,129
3,-0.07107332918191736,0.023434492415641255,0,0,130
3,-0.15898848415964048,-0.01921206913096499,0,1,130
3,-0.06887606647688652,0.07006283798061057,0,2,130
3,0.01951192642220764,0.02882102565112032,1,0,130
3,0.014514010680622223,0.03785823629915611,1,1,130
3,0.0923096605392717,-0.15704497293185826,1,2,130
3,0.0485196499542524,0.03176446002064419,2,0,130
3,-0.040839418743334084,-0.0031457562614839183,2,1,130
3,0.17280628869710085,-0.2230694474331581,2,2,130
3,0.0024140181442895143,0.03472221195734259,0,0,131
3,-0.18058051067024405,-0.11634789675879256,0,1,131
3,-0.08172603925352938,0.04485638816922225,0,2,131
3,0.03888714519415698,0.035676332812081366,1,0,131
3,-0.07402914237016504,0.002320094826056035,1,1,131
3,-0.12388182092414256,-0.004598977067772816,1,2,131
3,0.13042051559274556,-0.00901582429208526,2,0,131
3,0.17264584333381025,-0.16320642837362706,2,1,131
3,-0.05165910669726306,0.015004514807749485,2,2,131
3,-0.12313391172600163,0.001710296099161007,0,0,132
3,-0.011365641642707347,0.024494635353190714,0,1,132
3,0.033264590545575436,-0.13979056834557793,0,2,132
3,0.03735566955777321,0.055154215117572056,1,0,132
3,0.07539614187680231,0.0267414579603939,1,1,132
3,0.07880225632608852,0.07975727589937075,1,2,132
3,0.14171481446695353,0.10042316507585529,2,0,132
3,0.08286940264674886,0.04339743394310045,2,1,132
3,0.04168872662002365,0.04709443914430035,2,2,132
3,0.0902285362523232,0.022887203432654137,0,0,133
3,-0.020942745091970152,0.07114169247625013,0,1,133
3,0.029745060167506335,0.07858825320111988,0,2,133
3,0.10994187460584055,-0.037986690207354346,1,0,133
3,-0.14589170432510884,-0.018010382007322762,1,1,133
3,-0.032623875233592906,0.09780089525602469,1,2,133
3,0.07591955181628655,0.03321511460584978,2,0,133
3,-0.16669438761349895,-0.0587276800945438,2,1,133
3,-0.1944002376187769,-0.0625098528946351,2,2,133
3,0.14243891633687997,0.06590267462929142,0,0,134
3,-0.004346239092599091,0.06879822075302855,0,1,134
3,-0.0956887541543751,0.0467431948688367,0,2,134
3,0.1845315893313987,0.012099500108884595,1,0,134
3,-0.09702072864570678,0.012150291539836846,1,1,134
3,-0.14376480529292368,0.016235611441721698,1,2,134
3,0.21583651325880507,-0.09511766007563703,2,0,134
3,0.07494902111896273,0.08044139463138981,2,1,134
3,-0.032041721027498214,-0.03675740611527008,2,2,134
3,0.10611019128821296,-0.06341837884743672,0,0,135
3,0.04502760559217674,0.08501741895121014,0,1,135
3,0.14848831830238557,0.09962356344501401,0,2,135
3,0.02063670222169647,-0.10056936194072781,1,0,135
3,0.028740038571148572,0.027147980004080034,1,1,135
3,0.11833149129642764,0.09633794263359664,1,2,135
3,-0.07182441939511,0.003685931863659079,2,0,135
3,-0.0686313755184631,-0.0235851888480789,2,1,135
3,-0.04639451936568698,0.04160284812554602,2,2,135
3,0.21661379074689288,-0.02185215929250728,0,0,136
3,0.10875197060946278,-0.13259828995156137,0,1,136
3,-0.12871640999082068,-0.009935387782737616,0,2,136
3,0.13475818374287463,0.03209546295937102,1,0,136
3,0.01093473055679072,0.04815987522329715,1,1,136
3,-0.09912988029727803,-0.01790271615726531,1,2,136
3,0.033411994952236256,0.009644348384567777,2,0,136
3,0.007494096024513606,0.023339445576110375,2,1,136
3,0.014099543387034653,0.029128043271113672,2,2,136
3,-0.16701257721398097,-0.04580189356618478,0,0,137
3,-0.1759157423567549,0.0007924658512933778,0,1,137
3,-0.16749517306201026,0.0013250950830323584,0,2,137
3,0.0018709064767458395,0.03910467560295305,1,0,137
3,0.12644421845319875,-0.10585740796776914,1,1,137
3,0.034436300157705636,-0.08531847098395887,1,2,137
3,0.08327605343097592,0.038217918550486396,2,0,137
3,0.08851847421997058,0.06600469446234822,2,1,137
3,0.09780520769019001,0.08029637471849124,2,2,137
3,0.012217414310014926,0.1345038029488858,0,0,138
3,0.02227894761536443,0.08124212678038231,0,1,138
3,0.1269145924060571,-0.12629555666554226,0,2,138
3,-0.04970299948812631,-0.004559477761307329,1,0,138
3,0.020047121297542037,0.02645318898649108,1,1,138
3,0.06713045117923748,0.01817651654678482,1,2,138
3,-0.16819585485720134,-0.04524781535923955,2,0,138
3,-0.022748363276210777,0.014202975321965192,2,1,138
3,-0.03637212579019741,0.005612215745035396,2,2,138
3,0.05719366138498827,0.06938809385392998,0,0,139
3,0.0031513034574381315,-0.052986240980838165,0,1,139
3,-0.18850131194898745,-0.02895062845417837,0,2,139
3,0.08929422601224246,0.09593938027072355,1,0,139
3,0.06848599211386511,-0.08052495350469575,1,1,139
3,-0.046095131545170476,0.03891885569804523,1,2,139
3,0.08689518877508615,0.06237300705614429,2,0,139
3,0.006070582874006631,0.060489681297623665,2,1,139
3,-0.07255739385069476,-0.014175362382507111,2,2,139
3,0.13961298588155946,0.05211288939756392,0,1,140
3,0.1679059598587293,-0.041973302479586465,0,2,140
3,-0.1921750249936906,-0.0534470750769481,1,0,140
3,-0.1429039661931814,0.017137105010079787,1,1,140
3,0.03140834135358591,0.005478948885644961,1,2,140
3,-0.1366701183764905,-0.04147435101070438,2,0,140
3,-0.07252498848086529,0.006248374286258451,2,1,140
3,-0.0037682542658862075,0.014022721399549692,2,2,140
3,0.17200741883700818,-0.059678745797176976,0,0,141
3,-0.030354356594471655,0.06478403718397728,0,1,141
3,-0.09295148819673799,0.045569858753607445,0,2,141
3,0.08049284972744215,-0.005704136620672483,1,0,141
3,0.02539583743136537,0.03998876310749697,1,1,141
3,-0.05267898079065965,-0.03764901011848242,1,2,141
3,-0.12326589093629971,0.01173930758256288,2,0,141
3,-0.0754214965370984,0.0007304058566936529,2,1,141
3,-0.08312118490162593,-0.00512829172880664,2,2,141
3,-0.15580162350094776,-0.02866661554371956,0,0,142
3,-0.029528170616599705,0.04817748439234506,0,1,142
3,0.08079511507553815,0.0732464056608359,0,2,142
3,-0.12042424429573949,-0.03029784997872844,1,0,142
3,-0.16911653976159502,-0.21928472322800704,1,1,142
3,0.10241218943217702,-0.04725001188509111,1,2,142
3,0.04536776082721296,0.015356758590941917,2,1,142
3,0.04297354237247412,0.009434858280831997,2,2,142
3,0.18349643088391057,-0.08887974649921675,0,0,143
3,-0.055852374366622534,0.030058089217783163,0,1,143
3,-0.1391544487713388,0.03444602006588787,0,2,143
3,0.10459930563505392,0.022894874889815856,1,0,143
3,-0.18749865834924712,-0.19236406473051962,1,1,143
3,-0.19935888792113077,-0.03865159111699721,1,2,143
3,0.0010765163259497744,0.033331896951806786,2,0,143
3,0.004532650597686121,0.024426012685223954,2,1,143
3,-0.00884320861788621,-0.021344314980696576,2,2,143
3,0.13983749219720754,0.019553076017774153,0,0,144
3,0.13516091248865023,-0.01823961401403984,0,1,144
3,0.06077767118356025,0.0939688097595129,0,2,144
3,0.08510266184843111,-0.02556257503050529,1,0,144
3,-0.049439739879779156,0.029568424733371887,1,1,144
3,0.008350363428748182,0.04716776811798159,1,2,144
3,-0.09168922969765543,0.015815901749780405,2,1,144
3,-0.11572891733646523,-0.018191815653454076,2,2,144
3,-0.11032567947274545,-0.004536791801287097,0,0,145
3,-0.06301698530539583,0.03743599556596711,0,1,145
3,0.00997918142136873,0.0721490604373361,0,2,145
3,0.014681564057185223,-0.01764025980603934,1,0,145
3,-0.06263133363567723,0.019048078961297652,1,1,145
3,-0.11934163790377994,-0.023887088208324386,1,2,145
3,0.14252904521965326,-0.043807521982877067,2,0,145
3,0.14183582092230998,-0.14643191304347256,2,1,145
3,0.0895430038952858,0.038983624441061786,2,2,145
3,-0.10844441271957558,0.0912471464168603,0,0,146
3,0.0824167851055681,0.1086006931006975,0,2,146
3,-0.10698366570614769,0.022174125338167164,1,0,146
3,-0.014653386919436214,-0.20364867577454446,1,1,146
3,0.08404974045155322,0.02963473994036681,1,2,146
3,-0.13853103458808794,-0.05286734876904307,2,0,146
3,-0.015348513731250471,-0.08075685870344383,2,1,146
3,0.06970951207202289,-0.017180883274071922,2,2,146
3,0.04378923476255874,0.08591606113042173,0,0,147
3,-0.012580746880281017,0.046447713755323514,0,1,147
3,-0.15702786822963238,0.0030516651902660692,0,2,147
3,0.09574891188979963,0.006549287989400554,1,0,147
3,0.043823305818987475,0.0021462928078654847,1,1,147
3,-0.14366567135933325,0.020779419725597718,1,2,147
3,0.011084621988925857,0.0013448295504607396,2,0,147
3,-0.09635185233118607,-0.016979785067972705,2,1,147
3,-0.15950850504100303,-0.06609462066025674,2,2,147
3,-0.10807187405591989,0.03990071394887447,0,0,148
3,-0.09598140729816998,0.02753373415723687,0,1,148
3,-0.0034836524526137085,0.08575510493673513,0,2,148
3,0.14581887143959069,-0.16891033493407168,1,0,148
3,0.026531435285870975,-0.03681901029930643,1,1,148
3,0.04813078841118532,0.05289303149635178,1,2,148
3,-0.07029148976185293,-0.003161511760977634,2,0,148
3,-0.010509425063134624,0.031154858821612966,2,1,148
3,-0.11094102233461611,-0.0316148914164443,2,2,148
3,0.1245717328133254,0.08867910227728425,0,0,149
3,0.002914763859852459,0.07597862484891957,0,1,149
3,-0.022104799173816813,0.05900920942409316,0,2,149
3,0.15510322631066903,0.0524137845557972,1,0,149
3,-0.038876149466331465,0.05217847383772752,1,1,149
3,-0.1153733327046402,0.0246960421043485,1,2,149
3,0.11511803100606477,-0.08753261754504461,2,0,149
3,-0.1904490766189573,-0.061145988648606375,2,1,149
3,-0.12257301909574217,-0.040650807746887334,2,2,149
3,-0.09414257172352301,-0.01806759387367902,0,0,150
3,-0.01815631514370939,-0.06641858396986099,0,1,150
3,0.13772483805908026,-0.24831014457033193,0,2,150
3,0.01040764699855587,0.029944490255898237,1,0,150
3,0.06520350240259545,0.04203432241875901,1,1,150
3,0.028730448129278493,0.01532123261317734,1,2,150
3,0.03642974653445768,0.025615062685280115,2,0,150
3,-0.018918125726958925,-0.02543848602253949,2,1,150
3,-0.14235346930306003,-0.05751410716064994,2,2,150
3,-0.1725328021395836,-0.01007077429665129,0,0,151
3,-0.002048306765763976,0.07005488723383023,0,1,151
3,-0.04051027841424008,0.05106488964691236,0,2,151
3,0.07201916103072027,-0.14710327681345145,1,0,151
3,0.020829374499944753,-0.001380059886359982,1,1,151
3,-0.02260667297712717,0.024195643972732345,1,2,151
3,-0.015829756050841262,-0.007628405343332618,2,0,151
3,0.054782210207023126,0.07968330464535126,2,1,151
3,0.05101620203600223,0.06413103143436084,2,2,151
3,-0.14156186665502152,-0.002532433240375658,0,0,152
3,-0.09851197761405733,-0.010676180355853727,0,1,152
3,-0.060043919922358545,0.028066922988708266,0,2,152
3,0.1344321502725574,-0.07663283809772796,1,0,152
3,0.10078402461302838,-0.056131508801200575,1,1,152
3,-0.11078000809943411,-0.03853404377694919,1,2,152
3,0.1337366124467456,0.0652803713561566,2,0,152
3,0.15002867944386955,0.07097244798778583,2,1,152
3,0.0710708744029315,0.02283803420308347,2,2,152
3,0.11844725844113724,0.09086758030629602,0,0,153
3,0.041027642593748026,0.07541817792838819,0,1,153
3,-0.07288704444748717,0.057801622333316156,0,2,153
3,0.04655469386837012,0.024705718417464845,1,0,153
3,-0.0006993730684023592,-0.02116235852832528,1,1,153
3,-0.17872465750090039,-0.05791440757698951,1,2,153
3,0.21475082479610375,-0.3159802509996274,2,1,153
3,-0.14734402487973106,-0.05835143819532099,2,2,153
3,0.13452245881308728,-0.09460853283195103,0,0,154
3,0.046090445516621024,0.04804554318078924,0,1,154
3,-0.05851831066402223,0.024723139720469262,0,2,154
3,0.13507635197330703,-0.015037698425303456,1,0,154
3,0.020078459861224057,0.01976128127787587,1,1,154
3,-0.11715555531940802,-0.03819898844746824,1,2,154
3,0.026453202808786748,0.007527749130916071,2,0,154
3,-0.16610997988093568,-0.04319137300905237,2,1,154
3,-0.14966433641479304,-0.0448151151041163,2,2,154
3,-0.029938110793994253,0.02532439346509488,0,0,155
3,0.029984094932110107,0.07006193277746758,0,1,155
3,-0.027271278460829183,0.06607867980849153,0,2,155
3,-0.014643145776008412,0.05521076407934939,1,0,155
3,0.07147450173729879,0.0472947692352858,1,1,155
3,0.059623884285001934,0.008213950059605186,1,2,155
3,0.010208990932400871,0.03261650569039934,2,0,155
3,0.03305187292647258,-0.11606531406711518,2,1,155
3,0.033021080229210215,-0.07660526092538374,2,2,155
3,-0.17890324541342628,0.004245531668852109,0,0,156
3,-0.14966616383800085,0.03495822626077913,0,1,156
3,0.2107102503527868,0.07213050965399088,0,2,156
3,-0.1776229264653659,-0.018512608878547197,1,0,156
3,-0.06547116108642319,0.051318629892078416,1,1,156
3,0.14826269716015653,-0.004623143786608702,1,2,156
3,-0.04643336802677959,0.0017877297083161044,2,0,156
3,0.05011770596411206,0.05567449393741239,2,1,156
3,0.1717273652929369,-0.06387940159418576,2,2,156
3,-0.011766775059613392,0.04553408929988811,0,0,157
3,-0.00015219538005191725,0.05560437327155995,0,1,157
3,0.001407305428785283,0.03531078728594882,0,2,157
3,-0.002872809978699536,0.032174243017037606,1,0,157
3,-0.14672606365833704,-0.025693704860822782,1,1,157
3,0.011829504054191075,0.03516213253591591,1,2,157
3,0.06654444719657668,-0.05490761558360317,2,0,157
3,0.1983802722840696,-0.31974330498838605,2,1,157
3,-0.15727711809845893,-0.009972669976783175,0,0,158
3,-0.15204848533770265,0.002118637542860283,0,1,158
3,-0.16920093389546403,-0.0038504702876202518,0,2,158
3,0.03944705610932262,-0.04357889254860673,1,0,158
3,0.06697116706680564,-0.10155129400239431,1,1,158
3,0.008278565490746492,0.017812772541849736,1,2,158
3,-0.03897875326492114,-0.015629670262073465,2,0,158
3,0.06553545502239026,0.04460799011989351,2,1,158
3,0.07199306589155649,0.05565883242736204,2,2,158
3,-0.09023018050848412,0.04546602861060083,0,0,159
3,-0.16487042062706292,-0.0035633572116184225,0,1,159
3,-0.22616028086150428,-0.06906316439859013,0,2,159
3,-0.04812328527569381,-0.006772115181025319,1,0,159
3,0.07371631223855066,0.008340814803490346,1,1,159
3,0.1164152208116442,0.009810711968522743,1,2,159
3,-0.001267168481165605,0.017978711355370748,2,0,159
3,0.12294070161575578,-0.1328218205581864,2,1,159
3,0.11195368267418884,0.0402618548495765,2,2,159
3,-0.06402223625152917,0.11930474258107027,0,0,160
3,0.016124442079669187,0.021809180606468866,0,1,160
3,0.16485673220829147,-0.1564540549568747,0,2,160
3,0.009884280338457853,0.05488036653659535,1,0,160
3,-0.035709269059443105,0.030159375295971274,1,1,160
3,0.03265192434693685,-0.0033192357770677615,1,2,160
3,0.16829286163698484,0.0716728277640477,2,0,160
3,0.03304872521566274,0.047381220738871715,2,1,160
3,-0.004964335491992151,-0.0008221832122817978,2,2,160
3,0.10848952936668686,0.008405494203069706,0,0,161
3,-0.01460040741238725,-0.2162653527795686,0,1,161
3,-0.028380630440690207,0.03679783751396213,0,2,161
3,0.02132001606426128,-0.02269555432551409,1,0,161
3,-0.050261836221202554,0.02621032167507448,1,1,161
3,-0.019114200831591148,0.051430020034735374,1,2,161
3,-0.07275676616272202,-0.08579087592719149,2,0,161
3,-0.022812046745599092,0.03377729242669402,2,1,161
3,-0.15732680170085306,-0.06096163385728351,2,2,161
3,0.1329249567744277,0.08772276852158317,0,0,162
3,0.11364054640190394,0.06211870786827967,0,1,162
3,0.043636397308721396,0.05805694008100911,0,2,162
3,-0.07153950688415835,-0.13358021949652943,1,0,162
3,0.04817570290353558,-0.08930643018443712,1,1,162
3,-0.01736767433993577,0.013355548502907868,1,2,162
3,-0.14651279004925227,0.028050371855731223,2,0,162
3,0.03931848983426974,0.05052078263444061,2,1,162
3,-0.00712575153815613,-0.02912691214817975,2,2,162
3,-0.08846760546740717,0.05438208260613792,0,1,163
3,0.09641279456395195,0.06711027412876243,0,2,163
3,0.037660092046795976,0.05103506452582153,1,0,163
3,-0.09143508513970372,0.021064724384180847,1,1,163
3,0.04371152788507697,-0.06149557890965583,1,2,163
3,0.06269618989788621,0.06833785671140875,2,0,163
3,-0.09330299377934746,-0.004268991890847301,2,1,163
3,0.13000620986707948,-0.1624002305238157,2,2,163
3,-0.2524996724470041,-0.12472200413369239,0,0,164
3,0.015238112940582095,-0.07279904748666212,1,0,164
3,0.0262879954704957,-0.01114654104437545,1,1,164
3,0.07658895372861207,0.01596797703997919,1,2,164
3,-0.13522781731993996,-0.007705404898217099,2,0,164
3,-0.05561377979994534,-0.026637825485371445,2,1,164
3,0.11051720938779831,0.10182390494750194,2,2,164
3,-0.1021300039866295,-0.05358704995573791,0,0,165
3,-0.012182249677906086,0.08886006637874047,0,1,165
3,0.031815248225897624,0.08370924661868524,0,2,165
3,-0.00954471747422227,0.06037499839212067,1,0,165
3,0.025407013122705487,0.09406604271521585,1,1,165
3,-0.05436254564436759,0.03327576013348425,1,2,165
3,0.06931936834557402,0.023044711047640238,2,0,165
3,0.06308339466494874,-0.01894288053807933,2,1,165
3,0.07255810760828083,-0.0792446497630943,2,2,165
3,-0.07330019017445707,0.014561348457782551,0,0,166
3,-0.025446348410384304,0.037511109016685446,0,1,166
3,-0.08550114598060936,0.010633138601011217,0,2,166
3,0.01882846665543001,0.034962633757126126,1,0,166
3,0.12792503203741043,-0.08372169295821758,1,1,166
3,0.04100399204912901,-0.019020274758989007,1,2,166
3,0.04344277044353192,0.07144331187635758,2,0,166
3,-0.03212329082758305,0.0006308812007615937,2,1,166
3,0.01643658396892503,0.022964445954222392,2,2,166
3,0.19795088525831667,-0.32265852004412815,0,0,167
3,0.19524028407225938,0.0023575225484270953,0,1,167
3,0.20096117507937347,0.08294027400998552,0,2,167
3,0.013213131089043498,0.04723590874980942,1,0,167
3,-0.04292625423837999,0.028014576847361722,1,1,167
3,-0.11817721728502692,-0.17535209539632157,1,2,167
3,0.012401672725091432,0.02884959549882439,2,0,167
3,-0.049619764483856556,-0.0008607367380256097,2,1,167
3,-0.08987842351933863,-0.011905645743969906,2,2,167
3,-0.04858695939423991,0.06495675677427207,0,0,168
3,-0.005379169531129661,0.08238528099374248,0,1,168
3,0.17537353279705903,0.13335804638856014,0,2,168
3,-4.845980324059339e-06,0.03782360878689555,1,0,168
3,0.0819953260455739,0.10676662494372845,1,1,168
3,0.06200315061764741,0.0720850535659457,1,2,168
3,0.027470592596726216,-0.012913935082836088,2,0,168
3,0.04444331579997958,-0.1100873602577299,2,1,168
3,-0.04412610506591867,0.019795798571116248,2,2,168
3,-0.053214352706190515,0.05660457363418299,0,0,169
3,0.010096026413243291,-0.01845049841957829,0,1,169
3,-0.023583811228609416,0.06860499281187377,0,2,169
3,0.023969158475617466,0.037042583015012925,1,0,169
3,0.06696325402154081,-0.021631630330739463,1,1,169
3,-0.020352606041748482,-0.001956092101980966,1,2,169
3,-0.03259605490451346,0.04079348138774175,2,0,169
3,-0.03494237373731982,0.02149129786170584,2,1,169
3,-0.06638606217433703,-0.006372318268701941,2,2,169
3,0.02213509113745647,-0.1602970241468455,0,0,170
3,0.04754159183655752,0.06514777650003373,0,1,170
3,0.15256996126310726,0.0443986361258426,0,2,170
3,-0.04955293467249272,-0.055889291384881835,1,0,170
3,-0.046372535220501866,-0.06588855463254815,1,1,170
3,0.04437162512778308,0.015015750328954676,1,2,170
3,-0.05770749527256135,0.006673501324297345,2,0,170
3,0.03308431895760949,0.03308061469080798,2,1,170
3,0.011300266368673166,0.026639330058529077,2,2,170
3,0.10418549587736016,0.06382314396083762,0,0,171
3,0.007736039525275093,0.02688010151796918,0,1,171
3,0.0026858417088128973,0.07379853880609327,0,2,171
3,-0.024744575092747908,0.0024860612716274847,1,0,171
3,0.004738622197098769,0.009507129862585171,1,1,171
3,0.018966888988470692,0.08983200321930634,1,2,171
3,-0.13115036518948853,-0.028592870230434313,2,0,171
3,0.20775449680387617,-0.29701280837033417,2,1,171
3,-0.2535907019985986,-0.13779616319764984,2,2,171
3,0.0016346289154301143,0.044007104621334996,0,1,172
3,0.014777212476673542,0.03304548629895162,0,2,172
3,-0.14353643453447912,0.0032697208597412203,1,0,172
3,-0.1523587924054464,-0.09639373341764447,1,1,172
3,0.04607920440038016,0.03600624353554085,1,2,172
3,-0.1577961707493354,-0.058499305001709426,2,0,172
3,0.028022543891258685,-0.09878124406377795,2,1,172
3,0.03471272091640559,-0.0444501563239927,2,2,172
3,-0.12211474951977505,-0.08173025189759094,0,0,173
3,0.050282183030692915,0.07973243540450943,0,1,173
3,-0.19992787805574733,-0.011422903193536862,0,2,173
3,0.05949073755596194,0.08092617043288418,1,0,173
3,0.020323943300586955,0.04066900251261845,1,1,173
3,0.21228235176499813,-0.32030193599471146,1,2,173
3,0.0020293068972397025,0.04682166785704956,2,0,173
3,-0.03793692733410503,0.007523319084022715,2,1,173
3,-0.042867318267930554,-0.11131903533239336,2,2,173
3,0.01801369058394124,0.08217536282582645,0,0,174
3,0.16143115726269436,0.0042475117434850424,0,1,174
3,0.19819712886120558,0.022130012768568793,0,2,174
3,-0.09755528125641319,0.018948875781950307,1,0,174
3,-0.054292430741159546,0.05622341585520723,1,1,174
3,0.05118261577474235,0.03030264352679692,1,2,174
3,-0.0173009535650328,0.04256800327344878,2,0,174
3,-0.04128251575210576,0.033805481022612854,2,1,174
3,-0.09426469295272918,-0.012742240687851413,2,2,174
3,-0.16686586139689194,-0.01903143214026107,0,0,175
3,0.08468760231368344,-0.05129906810634901,0,1,175
3,-0.023689424108383185,0.08130456854898009,0,2,175
3,-0.04054081285987266,-0.011672714243551555,1,0,175
3,0.06510983467887475,0.0002936469865514022,1,1,175
3,-0.08542261736884232,0.020542783015761134,1,2,175
3,0.1289558329660419,0.04626657161347686,2,0,175
3,0.11758703889001937,0.013368032768052955,2,1,175
3,-0.0880929110155081,-0.013680674233725928,2,2,175
3,0.06321015159316894,0.08344954722902768,0,0,176
3,0.020927440240115787,0.0652989230450836,0,1,176
3,-0.07100342171121136,0.04281356838285862,0,2,176
3,0.0338548368509806,0.07301666850961161,1,0,176
3,-0.04076431826055364,0.04351989613549681,1,1,176
3,-0.05970244833280992,-0.052588806843682695,1,2,176
3,0.041014835241436974,0.04450837982807993,2,0,176
3,0.09250452745452886,0.023610840978286342,2,1,176
3,0.10220817739872493,-0.12362899863726666,2,2,176
3,0.03748441141095325,-0.2079486235550355,0,0,177
3,-0.04284277662767149,0.059979219392319004,0,1,177
3,-0.06452143948476576,0.04161014810009549,0,2,177
3,0.05212871572261574,0.018655488893938643,1,0,177
3,-0.10053152587636646,-0.013593596304869036,1,1,177
3,-0.13422872073152603,0.003519682687355821,1,2,177
3,0.055806604066148166,-0.04268132451075015,2,0,177
3,-0.0934593662462354,-0.10491928620510498,2,1,177
3,-0.005983994760022119,0.05959693567980234,2,2,177
3,0.1525843449092545,0.11678768283808852,0,0,178
3,0.03935388875315876,0.10270972290625541,0,1,178
3,0.10475869249092062,0.07617008515600479,1,0,178
3,0.05702735239310939,-0.03379797620140278,1,1,178
3,-0.15586102136392327,-0.01648799800986506,1,2,178
3,0.0277188253880811,-0.005428732838235467,2,0,178
3,0.006489690126797972,-0.00759555872643795,2,1,178
3,-0.05666219513514654,0.012529770754380358,2,2,178
3,-0.1588412201305637,-0.03005322960741925,0,0,179
3,-0.1477417326979133,0.019036462716573,0,1,179
3,-0.04613731048770397,0.03844353623770502,1,0,179
3,0.01371313061529309,0.05725479292438239,1,1,179
3,-0.0016588081921508578,0.08546032569117805,1,2,179
3,0.05224782834200492,0.023311179985563365,2,0,179
3,0.12909941793062327,0.04839372136973633,2,1,179
3,0.189984728476765,-0.17573910072113622,2,2,179
3,0.10696239779411101,0.07259193968509696,0,0,180
3,0.0965696880865999,0.02598332334597746,0,1,180
3,0.004772545030100211,0.014034249769012122,0,2,180
3,-0.016236119631804064,0.008550569048983566,1,0,180
3,0.027449469339544955,-0.11126502189854846,1,1,180
3,-0.0197608529609525,0.03407130129902368,1,2,180
3,-0.020019306262675163,0.04432312704108955,2,0,180
3,-0.0991575756381687,-0.015702949780077555,2,1,180
3,-0.13964263048694026,-0.09350630741419173,2,2,180
3,0.049495377368411086,-0.0664197346111093,0,0,181
3,-0.039874116225849236,-0.010821547420464093,0,1,181
3,0.01788036555057905,0.05560203874043485,0,2,181
3,-0.005528240568143355,0.04926729173848045,1,0,181
3,-0.11664301138217147,-0.03640792361500737,1,1,181
3,-0.07354978753454516,-0.14296252676385238,1,2,181
3,0.0959772674001673,0.07332844342326555,2,0,181
3,0.027849324897402918,-0.03305028116041575,2,1,181
3,0.17850383887159763,0.04386585048364058,2,2,181
3,0.015301152596993889,0.10699912747175543,0,0,182
3,-0.09192035001586528,-0.06808390857912756,0,1,182
3,-0.017887186775741304,0.08028098860477687,0,2,182
3,0.06145969240688054,-0.029127553879643373,1,0,182
3,0.09789763111689427,0.05980885696931262,1,1,182
3,-0.09263587738996293,0.013040356643704265,1,2,182
3,0.10887960786487504,-0.09972401433579108,2,0,182
3,0.018944825811969504,0.007435264847971284,2,1,182
3,-0.0980355312227727,-0.06304358053706804,2,2,182
3,0.25621822169738456,-0.035587847794354595,0,0,183
3,0.16633556404165284,-0.12104152599235496,0,1,183
3,0.11350900531371591,-0.16410664890092166,0,2,183
3,0.0375962233436328,0.06595038178182787,1,0,183
3,-0.1191212311182701,-0.004550516567088835,1,1,183
3,-0.029523877820218508,0.052564787383738175,1,2,183
3,0.06699485398946561,0.049409151675956525,2,0,183
3,-0.0893045023180262,-0.09982582887634117,2,1,183
3,-0.013342285270588384,0.032077240894338284,2,2,183
3,-0.1396126979188647,-0.006822988072145539,0,0,184
3,-0.05503533984659751,0.0691290605243113,0,1,184
3,-0.021408080172011987,0.07279705611921487,0,2,184
3,-0.12404779066769724,-0.0009071818852987121,1,0,184
3,0.061488642226819996,0.08404113252061537,1,1,184
3,0.11223643314425819,0.05209664616691288,1,2,184
3,-0.11575404560774052,-0.04732030215358477,2,0,184
3,0.01919302944402727,0.0162063971577536,2,1,184
3,0.2652071981888486,-0.21622350493487363,2,2,184
3,0.016086826654437957,0.06399002320651297,0,0,185
3,-0.07676700781979434,0.06803975932397643,0,1,185
3,0.019511259000258387,0.11068531907069712,0,2,185
3,0.06327181282857042,0.022218466303339724,1,0,185
3,-0.008831634933487029,0.04004543655449354,1,1,185
3,0.027578787751224364,0.09223680932739131,1,2,185
3,0.1821278220804222,-0.024289203578240305,2,0,185
3,0.0882331763527942,-0.13689017504511142,2,1,185
3,-0.0300203116570791,0.04110866987248136,2,2,185
3,0.1754849712755391,-0.09213739494656122,0,0,186
3,0.1251086973710852,0.044732756469683534,0,1,186
3,0.1297655315834422,0.0519404861574736,0,2,186
3,-0.030642528013344574,0.04514229007633318,1,0,186
3,-0.11375170349896328,0.024459319980567017,1,1,186
3,0.007105223422821541,0.05637931760351743,1,2,186
3,0.0047594270667033495,0.023274482859335515,2,0,186
3,0.0007516960643859775,0.0459939896313144,2,1,186
3,-0.022630211630808736,0.007285827450502446,2,2,186
3,0.1313954102056693,-0.19298013606067774,0,1,187
3,-0.04673221173635509,0.035943380095197014,0,2,187
3,0.03289503151602495,0.051179492008004944,1,0,187
3,0.012478128796166669,-0.009220458266690618,1,1,187
3,0.01605954529215432,0.03780740597356061,1,2,187
3,0.023660447548946837,0.037500438060912064,2,0,187
3,-0.051130408260026065,-0.017102758896728534,2,1,187
3,-0.008503246477628677,0.02822306568073608,2,2,187
3,0.03617782235912185,0.00816279811940162,0,0,188
3,0.12399897340261931,-0.03293143600622659,0,1,188
3,0.13651731929059938,0.10302122670102325,0,2,188
3,-0.021935898682270014,0.0294621381179336,1,0,188
3,0.05880632990662617,-0.062154447606324235,1,1,188
3,0.041682997108599865,0.07494789869628943,1,2,188
