topic,word,weight
Politics,customers,17.661169972862997
Politics,network,17.58605119736228
Politics,musicians,17.495561213103773
Politics,oxen,17.368115360395407
Politics,household,17.350341010486627
Politics,beat,17.313184783852428
Politics,gates,17.199749864661644
Politics,county,17.15411439741526
Politics,promises,17.132625425503274
Politics,arts,17.132230352387246
Politics,provinces,16.989929237843544
Politics,idiot,16.965328886131836
Politics,headquarters,16.921549585600644
Politics,reviews,16.89995451630465
Politics,superintendent,16.876913365947225
Politics,cottage,16.827720836595304
Politics,subjects,16.741400316954607
Politics,touch,16.661316089750986
Politics,charm,16.658646852735174
Politics,bell,16.655922355861744
Politics,engine,16.65438861469946
Politics,intelligence,16.56636955808981
Politics,atmosphere,16.540455711277236
Politics,scenario,16.513604833646017
Politics,grandchildren,16.483341583562773
Politics,challenges,16.47909181091585
Politics,humor,16.45174173204575
Politics,suits,16.42422613142065
Politics,estate,16.416337621639123
Politics,websites,16.38829814069947
Politics,experts,16.34119886300361
Politics,topics,16.303671699956503
Politics,fame,16.24638676867093
Politics,ravens,16.236302641737282
Politics,depth,16.220796959748935
Politics,loneliness,16.218078632255605
Politics,purchase,16.167452246826908
Politics,princes,16.13722812477009
Politics,meals,16.077815457047432
Politics,blast,16.073002337375772
Politics,misspelling,15.966940766022987
Politics,municipality,15.895739485523057
Politics,stillness,15.889415665228027
Politics,humour,15.885473118379977
Politics,song,15.877616179475455
Politics,theories,15.798828573833369
Politics,sights,15.778221313814685
Politics,queen,15.746163051094276
Politics,information,15.68111578933837
Politics,public,15.640586044350348
Politics,education,15.566829992583084
Politics,memories,15.562851324137368
Politics,script,15.522792219306192
Politics,clock,15.510596255262682
Politics,craft,15.445818427881015
Politics,interpreters,15.366029409571283
Politics,junction,15.346227558666603
Politics,tells,15.15862243047025
Politics,salesmen,15.140080389001506
Politics,comfort,15.128483952081263
Politics,madness,15.120332505537391
Politics,making,15.101867059899293
Politics,refrain,15.090910811162503
Politics,titles,15.081539366281628
Politics,scenes,15.076289055516824
Politics,perspectives,15.024310649304583
Politics,entertainment,15.007878106249446
Politics,diary,14.981306954017066
Politics,strike,14.950770033235937
Politics,pioneer,14.920957855561253
Politics,interests,14.888062522083267
Politics,lawyers,14.876968067365405
Politics,second,14.87377155244163
Politics,restaurant,14.866193323325149
Politics,sacrifices,14.850387803286726
Politics,tricks,14.825614621049384
Politics,popularity,14.806976269389747
Politics,historians,14.763508511066114
Politics,shorthand,14.649321865935434
Politics,scars,14.638636189010773
Politics,options,14.634888962176316
Politics,raven,14.627619180520378
Politics,ballads,14.571815254011893
Politics,responses,14.557097448193137
Politics,stop,14.515882400867891
Politics,novel,14.475968325857352
Politics,mysteries,14.431607467121314
Politics,pane,14.393574398539958
Politics,pitch,14.364398632256611
Politics,scenarios,14.356913719555102
Politics,narrator,14.342168544496484
Politics,translations,14.30325087560981
Politics,disappointment,14.253274345321326
Politics,allusion,14.243323489794212
Politics,fright,14.174140244991518
Politics,skies,14.159344147448133
Politics,amusement,14.153960182204315
Politics,university,14.114398029894149
Politics,coal,14.076582878668637
Politics,backgrounds,13.875386655696184
