PCA plot,Model,series,PC1,PC2,Generation,Node name
Combined,GPT-2,Child,0.050770877511628586,0.015038470815625251,2,
Combined,GPT-2,Child,0.04005989520578139,-0.09383242826151929,2,
Combined,GPT-2,Grandparent,0.03050579068719913,0.010438890036754571,0,
Combined,GPT-2,Grandparent,0.06224459308841028,0.1108945679836495,0,
Combined,GPT-2,Parent,0.03132961405490004,0.06735415201158186,1,
Combined,GPT-2,Parent,0.019359979816298684,0.15678266049693337,1,
Combined,GPT-2,Grandparent,-0.48925038711696855,0.013309213391978096,0,
Combined,GPT-2,Grandparent,-0.05918520312913979,-0.2930284424872418,0,
Combined,GPT-2,Parent,0.09645384374234814,-0.06544241554589734,1,
Combined,GPT-2,Parent,-0.026208033494255194,-0.2151070201537387,1,
Combined,GPT-2,Child,0.08080909773606487,0.06285788606715943,2,
Combined,GPT-2,Child,0.08700716720514336,0.037471481867993026,2,
Combined,GPT-2,Grandparent,0.0740979601667299,0.02783690572107863,0,
Combined,GPT-2,Grandparent,0.12422059797107723,0.05907490772014424,0,
Combined,GPT-2,Parent,0.06564317058971528,0.04561005237490181,1,
Combined,GPT-2,Parent,0.0863400024667432,0.07836872414148381,1,
Combined,GPT-2,Grandparent,0.09338807527309828,-0.0011032053303946087,0,
Combined,GPT-2,Grandparent,0.03648952640770025,-0.09427611528785038,0,
Combined,GPT-2,Parent,0.06299594093760723,-0.007571949145515891,1,
Combined,GPT-2,Parent,0.11779653394005321,0.031538192425876535,1,
Combined,GPT-2,Child,-0.49481847948095226,0.029315784564245446,2,
Combined,GPT-2,Child,0.07452690671842573,-0.01795665752678357,2,
Combined,GPT-2,Grandparent,0.07908573245507819,-0.05820957039242139,0,
Combined,GPT-2,Grandparent,0.08114267322432538,0.021660725524670355,0,
Combined,GPT-2,Parent,-0.0015579818103451963,0.045403894307413664,1,
Combined,GPT-2,Parent,0.01970084814739508,0.11219545880491194,1,
Combined,GPT-2,Grandparent,0.034946412783591486,-0.04078511988189158,0,
Combined,GPT-2,Grandparent,0.04955203118952797,-0.019336372339370075,0,
Combined,GPT-2,Parent,0.07804492153298125,0.06017923436270075,1,
Combined,GPT-2,Parent,0.07084798392839178,0.09409622762250071,1,
Combined,GPT-2,Child,-0.4616383202414664,-0.020616483527283486,2,
Combined,GPT-2,Child,0.07751167049507345,-0.015968072511010727,2,
Combined,GPT-2,Grandparent,0.04303722265818956,0.10328014451731217,0,
Combined,GPT-2,Grandparent,0.06365116948712603,-0.0012381640138265193,0,
Combined,GPT-2,Parent,0.10784616959600458,0.004595668357959979,1,
Combined,GPT-2,Parent,0.018351697209149132,0.04990781841712122,1,
Combined,GPT-2,Grandparent,0.07721159624547988,-0.036796437910143455,0,
Combined,GPT-2,Grandparent,0.07724019709392663,-0.041317033428189744,0,
Combined,GPT-2,Parent,0.09441178002034618,0.023318129217915713,1,
Combined,GPT-2,Parent,0.0626161879627912,-0.08513030742584214,1,
Combined,GPT-2,Child,0.06882461029300206,0.00187306122463535,2,
Combined,GPT-2,Child,0.11555536366062567,0.04519981620819369,2,
Combined,GPT-2,Grandparent,0.11496736526720383,0.05833717624304605,0,
Combined,GPT-2,Grandparent,0.08401989530557663,-0.06698388596030819,0,
Combined,GPT-2,Parent,0.03290754678797607,-0.01251561626342858,1,
Combined,GPT-2,Parent,-0.6868208354942703,0.030405279286014667,1,
Combined,GPT-2,Grandparent,0.04189897219234451,-0.060869774607424855,0,
Combined,GPT-2,Grandparent,0.012974510428400334,-0.04897545022116746,0,
Combined,GPT-2,Parent,0.02964314349327771,-0.13219466005046301,1,
Combined,GPT-2,Parent,-0.6413495480280822,0.004348173532648232,1,
Combined,GPT-2,Child,0.12044170817289715,0.004773931411366769,2,
Combined,GPT-2,Child,0.08605693451498071,0.07119761163481968,2,
Combined,GPT-2,Grandparent,0.10421220642464436,0.06029147146885332,0,
Combined,GPT-2,Grandparent,0.11520515201964228,0.035230777373875616,0,
Combined,GPT-2,Parent,0.07242338229655353,0.01934697758322218,1,
Combined,GPT-2,Parent,0.1133625512130049,-0.03215090397793644,1,
Combined,GPT-2,Grandparent,0.07083916734143889,-0.09064057616947528,0,
Combined,GPT-2,Grandparent,0.10593314097665943,0.004903847571290269,0,
Combined,GPT-2,Parent,0.0807594912208952,0.047926423769356186,1,
Combined,GPT-2,Parent,0.0854302104274995,0.016852307423026545,1,
Combined,GPT-2,Child,0.08319551667654815,0.012746589968768178,2,
Combined,GPT-2,Child,0.07521181601033679,-0.005452449740865271,2,
Combined,GPT-2,Grandparent,-0.008340301196399951,-0.0521855369204076,0,
Combined,GPT-2,Grandparent,-0.023004994880860847,0.08801754012304036,0,
Combined,GPT-2,Parent,-0.49888329523325803,0.03715702307424817,1,
Combined,GPT-2,Parent,0.0006877242021034236,0.2387891426757706,1,
Combined,GPT-2,Grandparent,0.10009108995643111,0.01829264384982587,0,
Combined,GPT-2,Grandparent,0.13819513190958838,0.030458041707270636,0,
Combined,GPT-2,Parent,0.06748649125235728,-0.05812118298151425,1,
Combined,GPT-2,Parent,0.11039082611258114,0.04382088991701499,1,
Combined,GPT-2,Child,0.03420570048141979,-0.1046861672374022,2,
Combined,GPT-2,Child,-0.3992632319696676,0.023708402463295527,2,
