topic,word,weight
Nature,visitors,5.8633180298287
Nature,cliffs,5.842325049206349
Nature,legend,5.834586467132765
Nature,mining,5.809617572993697
Nature,need,5.80262273088789
Nature,media,5.7932373713548495
Nature,remains,5.783410751502173
Nature,region,5.763306175916912
Nature,trade,5.754988981615977
Nature,quest,5.748476117877205
Nature,roots,5.725017760444814
Nature,dangers,5.709682205893735
Nature,storytellers,5.707873823241909
Nature,bundle,5.701298354744011
Nature,reminder,5.6999650248923865
Nature,tribes,5.694246879827346
Nature,dreamer,5.688064421429008
Nature,foot,5.682871891204399
Nature,torch,5.659118511429446
Nature,thousands,5.650084854706801
Nature,conflicts,5.639158113010128
Nature,resources,5.6299122105732105
Nature,earthquake,5.613407090037318
Nature,robbers,5.6101217663570875
Nature,killers,5.607377030814223
Nature,buildings,5.576334641595058
Nature,burial,5.557515306548289
Nature,singing,5.520818310485316
Nature,governor,5.476666486799679
Nature,beans,5.470998738103619
Nature,forces,5.446079126198214
Nature,versions,5.387440274037999
Nature,soldiers,5.371201863717063
Nature,sheep,5.355710019196517
Nature,chief,5.346893419422764
Nature,peace,5.323819931601635
Nature,tributary,5.2924341428841775
Nature,confluence,5.280092300894537
Nature,idea,5.240668672274694
Nature,category,5.208271104942715
Nature,cities,5.169608420321616
Nature,fall,5.168183130856142
Nature,journal,5.162877394226325
Nature,shirt,5.154053557689769
Nature,heritage,5.128134611488568
Nature,cedar,5.106450201580329
Nature,beach,5.060301810336225
Nature,shotgun,5.053185947235696
Nature,gathering,5.0510644844871075
Nature,footsteps,5.042145139689066
Nature,vegetables,5.041233066489261
Nature,link,5.035962717787615
Nature,terror,5.031003807709418
Nature,traders,4.983164836969002
Nature,nuts,4.982719273208714
Nature,shoes,4.9712261401613
Nature,lookout,4.95761106737876
Nature,citation,4.949353053518517
Nature,resistance,4.931259294740816
Nature,prophet,4.905421476942645
Nature,words,4.902345515545679
Nature,papers,4.893916182396397
Nature,beavers,4.893189003048212
Nature,piece,4.8637167723458195
Nature,today,4.818815855619706
Nature,illness,4.798433874753863
Nature,outsiders,4.79000817234986
Nature,instructions,4.774382311571589
Nature,straw,4.773053774608092
Nature,rain,4.765888785006401
Nature,dust,4.76454040476699
Nature,protectors,4.738317812717012
Nature,voices,4.724572895179645
Nature,horns,4.72252276124853
Nature,crash,4.721917508381502
Nature,timber,4.721507517536159
Nature,streams,4.699741750451162
Nature,drought,4.695739698981164
Nature,storytelling,4.691328631523518
Nature,citations,4.686581402650999
Nature,forest,4.684550391805869
Nature,cabins,4.643697401902962
Nature,ravine,4.601260194719642
Nature,monsters,4.586282781147373
Nature,origin,4.575078826552759
Nature,seattle,4.561090976903466
Nature,stones,4.5574314011528285
Nature,paint,4.557005648005013
Nature,hides,4.52912405582777
Nature,prophecy,4.515790763383708
Nature,pass,4.489442221033594
Nature,danger,4.488728368433162
Nature,encounters,4.488103894178336
Nature,ways,4.485230852705095
Nature,power,4.469258084369712
Nature,tension,4.4566675200257535
Nature,visit,4.455343602748607
Nature,knees,4.446816031083702
Nature,offerings,4.438945783170477
Nature,council,4.435088255928718
Nature,kitchen,4.414290248420681
Nature,militia,4.408711067957864
Nature,bread,4.393000766795194
Nature,poison,4.383650927089287
Nature,messengers,4.382226084854761
Nature,killings,4.382159293889181
Nature,songs,4.381509764851881
Nature,presents,4.380275808108437
Nature,skeleton,4.37569949171411
Nature,lessons,4.367945235474837
Nature,bluff,4.360266771088033
Nature,islands,4.357864205175942
Nature,file,4.343746588996973
Nature,fear,4.342581096253749
Nature,verdict,4.338461448475666
Nature,daylight,4.335354984307017
Nature,subgroup,4.334166795524976
Nature,lumber,4.325623294563561
Nature,theme,4.321134911760652
Nature,steel,4.311444553614055
Nature,leadership,4.310662186727149
Nature,darkness,4.291834753236969
Nature,care,4.2852543331194894
Nature,footprints,4.284292813678003
Nature,ford,4.276821311991432
Nature,balance,4.267311667181443
Nature,kill,4.2605440548974105
Nature,campers,4.260198791779447
Nature,alarm,4.253308414930709
Nature,section,4.253019174231917
Nature,symbols,4.2476814040504784
Nature,rights,4.228444320931963
Nature,shelter,4.227732755256073
Nature,garden,4.226057773865803
Nature,document,4.223758462456487
Nature,cemetery,4.217576176639589
Nature,relationship,4.202634135366278
Nature,walls,4.200616025523142
Nature,sailors,4.190426530951775
Nature,shapes,4.1806257751287905
Nature,steps,4.1744995240618135
Nature,band,4.174258235505663
Nature,park,4.1639857900032355
Nature,newcomers,4.160784746616807
Nature,screams,4.160754752779094
Nature,wolves,4.159063671192053
Nature,symbol,4.155365398804875
Nature,start,4.145253299652775
