PCA plot,Model,series,PC1,PC2,Grid x,Grid y,Node name
Combined,GPT-2,"grid position (1, 1)",0.041653709977430835,-0.05993648263062387,1,1,
Combined,GPT-2,"grid position (1, 2)",0.10970889567079538,0.00805418867230741,1,2,
Combined,GPT-2,"grid position (2, 0)",-0.46326954103460644,0.052165112283579305,2,0,
Combined,GPT-2,"grid position (2, 1)",0.09755294708083756,0.031427032204877296,2,1,
Combined,GPT-2,"grid position (2, 2)",0.08967364882413947,-0.013365528938992947,2,2,
Combined,GPT-2,"grid position (0, 0)",0.10100384364873288,-0.001404111074841372,0,0,
Combined,GPT-2,"grid position (0, 1)",-0.26052872781560693,0.024145432287585603,0,1,
Combined,GPT-2,"grid position (0, 2)",0.11763138336040231,0.1378960344552935,0,2,
Combined,GPT-2,"grid position (1, 0)",0.11230445649056031,0.008095451368779406,1,0,
Combined,GPT-2,"grid position (1, 1)",0.051353305123453756,-0.04045030008328468,1,1,
Combined,GPT-2,"grid position (1, 2)",0.04482947769194991,0.020887052792165545,1,2,
Combined,GPT-2,"grid position (2, 0)",0.07776887431848033,-0.013496155347553116,2,0,
Combined,GPT-2,"grid position (2, 1)",0.1101916559893903,-0.004782189124156253,2,1,
Combined,GPT-2,"grid position (2, 2)",0.08521423422852512,0.017667602109411533,2,2,
Combined,GPT-2,"grid position (0, 0)",0.07910107986509185,0.04372155196802655,0,0,
Combined,GPT-2,"grid position (0, 1)",0.0409397327488585,-0.03925341085196535,0,1,
Combined,GPT-2,"grid position (0, 2)",-0.6292620154745802,0.030846419955890228,0,2,
Combined,GPT-2,"grid position (1, 0)",0.1018761384822053,0.01488043580741863,1,0,
Combined,GPT-2,"grid position (1, 1)",0.0631447477834687,-0.050202933893847355,1,1,
Combined,GPT-2,"grid position (1, 2)",0.07047136488952406,-0.033960036223100634,1,2,
Combined,GPT-2,"grid position (2, 0)",0.05025309208743241,-0.0429505169246942,2,0,
Combined,GPT-2,"grid position (2, 1)",0.021025537617340422,-0.03407871432636747,2,1,
Combined,GPT-2,"grid position (2, 2)",0.08604853495829846,0.07366341221314766,2,2,
Combined,GPT-2,"grid position (0, 0)",0.0426887616993309,-0.07748725412574721,0,0,
Combined,GPT-2,"grid position (0, 1)",0.10830909782706692,0.022229059750810663,0,1,
Combined,GPT-2,"grid position (0, 2)",0.09036933203976248,-0.02610138190240735,0,2,
Combined,GPT-2,"grid position (1, 0)",0.053441098231142896,-0.04170136475132184,1,0,
Combined,GPT-2,"grid position (1, 1)",0.04159281664717307,-0.08284420657455321,1,1,
Combined,GPT-2,"grid position (1, 2)",0.12228413961092897,-0.007191017108379537,1,2,
Combined,GPT-2,"grid position (2, 0)",0.09878801892257467,0.14788480462407097,2,0,
Combined,GPT-2,"grid position (2, 1)",-0.3419086943266258,0.02679731394669374,2,1,
Combined,GPT-2,"grid position (2, 2)",0.12063827840347824,0.07000640607841835,2,2,
Combined,GPT-2,"grid position (0, 0)",0.03843077856344817,-0.026400637094737157,0,0,
Combined,GPT-2,"grid position (0, 1)",-0.560024630927479,0.010994065635573282,0,1,
Combined,GPT-2,"grid position (0, 2)",-0.027599168621481564,-0.07117425897150587,0,2,
Combined,GPT-2,"grid position (1, 0)",0.10530097220593775,0.07857950294995927,1,0,
Combined,GPT-2,"grid position (1, 1)",0.07473848042115737,0.008251231316037156,1,1,
Combined,GPT-2,"grid position (1, 2)",0.11505399595847458,0.05247349478130779,1,2,
Combined,GPT-2,"grid position (2, 0)",0.07890964438422855,0.04981474884665603,2,0,
