PCA plot,Model,series,PC1,PC2,Generation,Node name
Combined,Our model,Parent,-0.06691788436294185,-0.12087528242178174,1,
Combined,Our model,Grandparent,0.2380558186178392,0.06635796834056977,0,
Combined,Our model,Grandparent,0.12886887489858492,0.07661496065227803,0,
Combined,Our model,Parent,-0.1961557765218959,0.1017307503362247,1,
Combined,Our model,Parent,-0.25797052643581725,0.12169788803191105,1,
Combined,Our model,Child,-0.19616071179106462,-0.03403542110988083,2,
Combined,Our model,Child,-0.10170875515622287,-0.15697976687438725,2,
Combined,Our model,Grandparent,0.20729283200912801,0.0943670923458686,0,
Combined,Our model,Grandparent,0.19335420408594953,0.06683436188147643,0,
Combined,Our model,Parent,-0.0227916863395447,-0.0960909762086813,1,
Combined,Our model,Parent,-0.06346828590743776,-0.10383595118730547,1,
Combined,Our model,Grandparent,0.1462682559509209,0.07813740062610769,0,
Combined,Our model,Grandparent,0.17962417466052272,0.0038250504662707702,0,
Combined,Our model,Parent,0.032271762163647646,-0.14237424051307576,1,
Combined,Our model,Parent,-0.10058570491440276,-0.05747811643467096,1,
Combined,Our model,Child,-0.13859391413967556,-0.1288667910015897,2,
Combined,Our model,Child,-0.271824506382762,0.029895843607678954,2,
Combined,Our model,Grandparent,0.10199174695663595,0.10042223901248554,0,
Combined,Our model,Grandparent,0.08252298675564379,0.1414310581284328,0,
Combined,Our model,Parent,0.12347074944346322,-0.21079955329448385,1,
Combined,Our model,Parent,-0.1387914826112785,-0.01180987107146356,1,
Combined,Our model,Grandparent,0.15165315458294473,0.09480227249853292,0,
Combined,Our model,Grandparent,0.08914166676884422,0.13948334973798662,0,
Combined,Our model,Parent,0.013586550249498803,-0.1142214650503558,1,
Combined,Our model,Parent,-0.15049700819267117,-0.024641398479391827,1,
Combined,Our model,Child,-0.1956253716537064,-0.04110413365817453,2,
Combined,Our model,Child,-0.24720504983691408,0.060978491064594534,2,
Combined,Our model,Grandparent,0.2781277460520202,0.030960281057393853,0,
Combined,Our model,Grandparent,0.3191537016172573,-0.01103731644994309,0,
Combined,Our model,Parent,-0.011172119188047102,-0.12561302902096377,1,
Combined,Our model,Parent,-0.09641924049000411,-0.08463689750201124,1,
Combined,Our model,Grandparent,0.15471992412951338,0.06115904059172961,0,
Combined,Our model,Grandparent,0.09211707642753351,0.1550811819380234,0,
Combined,Our model,Parent,-0.06880626589012859,-0.07667085623081303,1,
Combined,Our model,Parent,-0.09366880374413628,-0.057997915896221476,1,
Combined,Our model,Child,-0.06018072722098278,-0.20550464463824186,2,
Combined,Our model,Child,-0.22588885803981615,-0.022147021253181944,2,
Combined,Our model,Grandparent,0.11219680848015344,0.12666784656351185,0,
Combined,Our model,Grandparent,0.049843904509502615,0.14647112346564814,0,
Combined,Our model,Parent,-0.026873854197587303,-0.08923404754365302,1,
Combined,Our model,Parent,-0.19607233412566644,0.042320550466709066,1,
Combined,Our model,Grandparent,0.15273232998349395,0.08618437968248953,0,
Combined,Our model,Grandparent,0.2925143081958055,0.020455687537181917,0,
Combined,Our model,Parent,-0.019546903447065247,-0.09167052889474722,1,
Combined,Our model,Parent,0.03836790938237413,-0.18788870887572315,1,
Combined,Our model,Child,-0.11703220017118815,-0.15429188177247258,2,
Combined,Our model,Child,-0.2506430213508656,0.011927170471198002,2,
Combined,Our model,Grandparent,0.12447930476226117,0.10759808493026084,0,
Combined,Our model,Grandparent,0.08627810326078873,0.12975291666618213,0,
Combined,Our model,Parent,-0.09365028890177512,-0.02642324440003674,1,
Combined,Our model,Parent,-0.12934031713469685,-0.025086092875422416,1,
Combined,Our model,Grandparent,0.22884560448015778,0.045859892305018905,0,
Combined,Our model,Grandparent,0.23292830206876997,0.02243133458891966,0,
Combined,Our model,Parent,-0.1707967143075859,0.05411896723593637,1,
Combined,Our model,Parent,-0.06943791722481732,-0.10269278876341736,1,
Combined,Our model,Child,-0.08091485344131245,-0.18505261697566702,2,
Combined,Our model,Child,-0.11578831833897786,-0.16062524762649494,2,
Combined,Our model,Grandparent,0.14181570350251535,0.1042632575110962,0,
Combined,Our model,Grandparent,0.10267693406501359,0.1101578165511096,0,
Combined,Our model,Parent,-0.25367909288363055,0.1539411592507122,1,
Combined,Our model,Parent,-0.1516246380210209,0.021682710209878234,1,
Combined,Our model,Grandparent,0.10641763656132867,0.12493924946830547,0,
Combined,Our model,Grandparent,0.21584480662457145,-0.04201380754974387,0,
Combined,Our model,Parent,0.04761219994303628,-0.13781711263288265,1,
Combined,Our model,Parent,-0.14352080229810174,-0.01550216113923492,1,
Combined,Our model,Child,-0.2597510686651887,0.0323473053305444,2,
Combined,Our model,Child,-0.14419940630318512,-0.10505950555810795,2,
Combined,Our model,Grandparent,0.06043717704595302,0.20683534917912041,0,
Combined,Our model,Grandparent,0.20298969999327868,0.012779106615305343,0,
Combined,Our model,Parent,-0.0147305217543597,-0.12809191589063157,1,
Combined,Our model,Parent,-0.11039561422902204,-0.07034786018932326,1,
Combined,Our model,Grandparent,0.025504615593424453,0.14147989817233225,0,
Combined,Our model,Grandparent,0.1108786997858364,0.03342377082959721,0,
Combined,Our model,Parent,-0.04786797604523707,-0.06911835422669053,1,
Combined,Our model,Parent,-0.14314150675670118,-0.025804344242377764,1,
Combined,Our model,Child,-0.20301980938728006,-0.033958868008247295,2,
Combined,Our model,Child,-0.3376056157886805,0.14055495546432337,2,
Combined,Our model,Grandparent,0.195264497176511,0.03080181223251193,0,
Combined,Our model,Grandparent,0.2347599091394191,0.03738532372566496,0,
Combined,Our model,Parent,-0.05348953744778602,-0.09810892456541384,1,
Combined,Our model,Parent,-0.0944485069178866,-0.08769222483564032,1,
Combined,Our model,Grandparent,-0.04137027124071256,0.323309139082513,0,
Combined,Our model,Grandparent,0.12159633891742486,0.11786735084710113,0,
Combined,Our model,Parent,0.026266526496114346,-0.10263464040242569,1,
Combined,Our model,Parent,-0.13251137007625313,-0.02091473488596207,1,
Combined,Our model,Child,-0.11863537225435512,-0.11549665074572806,2,
Combined,Our model,Child,-0.25587013961687,0.06410101990548536,2,
Combined,Our model,Grandparent,0.22086968051786768,0.05322698907796606,0,
Combined,Our model,Grandparent,0.22345560111715354,-0.05021320834261604,0,
Combined,Our model,Parent,0.04849838628785612,-0.1584017331657345,1,
Combined,Our model,Parent,-0.02486994188051541,-0.15163325057839383,1,
Combined,Our model,Grandparent,0.07367358097432584,0.10491376130560114,0,
Combined,Our model,Grandparent,0.21412424370996094,0.06477299268924444,0,
Combined,Our model,Parent,-0.0848396488160518,-0.06054195171773493,1,
Combined,Our model,Parent,-0.22182712511393202,0.07277117529125599,1,
Combined,Our model,Child,-0.0850589951960909,-0.1602630702979182,2,
Combined,Our model,Child,-0.20129895699938957,-0.0515098281209006,2,
Combined,Our model,Grandparent,0.09812031190343058,0.10107525098967757,0,
Combined,Our model,Grandparent,0.2509688287838136,0.052402389241295165,0,
Combined,Our model,Parent,-0.06474584426022517,-0.02034902394688408,1,
Combined,Our model,Parent,-0.12526105670330687,0.005827889227358585,1,
Combined,Our model,Grandparent,0.23711471482285412,0.0206784283037485,0,
Combined,Our model,Grandparent,0.2915436300568809,0.003899880756339948,0,
Combined,Our model,Parent,-0.1394181366683626,0.06363437566743732,1,
Combined,Our model,Parent,-0.026838121029860985,-0.14250173026961832,1,
Combined,Our model,Child,-0.15734348425384143,-0.09574269673150804,2,
Combined,Our model,Child,-0.2002379036425438,-0.018128041104041738,2,
Combined,Our model,Grandparent,-0.02713111816764355,0.13772218506600079,0,
